"id","tweet_id","pub_date","original_text","category","subcategory","countries","entities_people","entities_orgs","entities_weapons","entities_locations","lat","lng","sentiment","severity","is_breaking","summary","context","implications","confirmation_status","source_count","sources_json","images","source","source_url","perspective","enriched_at","tier"
"10324","2051407933389541600","2026-05-04T21:10:01.000Z","Saudi Arabia says it condemns in 'strongest terms' Iranian attacks on the UAE.","diplomatic","condemnation","SA;IR;AE","","Saudi Ministry of Foreign Affairs;GCC","","Saudi Arabia;UAE","24.7","46.7","escalatory","3","FALSE","Saudi Arabia issues strongest condemnation of Iran's missile and drone attacks on the UAE.","Saudi Arabia joined the US and other GCC states in condemning Iran's unprecedented ballistic missile and drone attacks on UAE soil on May 4. The Saudi Foreign Ministry called the attacks a grave violation of international law and regional sovereignty. The condemnation reflects GCC solidarity and adds diplomatic pressure on Iran, though Saudi remains wary of direct confrontation.","Unified GCC condemnation signals potential GCC military/logistical support for US operations; may pressure Iran to de-escalate but risks hardening Iranian resolve.","confirmed","2","[{""name"": ""Al Jazeera"", ""title"": ""Iran war updates: UAE intercepts missiles, drone sparks fire at oil site"", ""url"": ""https://www.aljazeera.com/news/liveblog/2026/5/4/iran-war-live-tehran-says-trumps-hormuz-mission-violates-ceasefire"", ""quote"": ""Saudi Arabia condemns Iranian attacks on UAE in strongest terms"", ""date"": ""2026-05-04""}, {""name"": ""CNBC"", ""title"": ""Iran attacks UAE; U.S. says it sank boats in Strait of Hormuz"", ""url"": ""https://www.cnbc.com/2026/05/04/iran-war-uae-trump-ceasefire-missiles.html"", ""quote"": ""Saudi Arabia condemns Iranian attacks on the UAE"", ""date"": ""2026-05-04""}]","","","","","2026-05-05T13:00:00.000Z","deep"
"10325","2051407054880051500","2026-05-04T21:10:02.000Z","Israeli Hayom reports the US and Israel are considering strikes on Iranian missile and energy facilities in retaliation over Iranian attack on the UAE.","military","strike_planning","US;IL;IR","Donald Trump;Benjamin Netanyahu","IDF;US Military;Israel Hayom","missile;strike aircraft","Iran;UAE;Persian Gulf","32.0","53.0","escalatory","5","TRUE","US and Israel weigh retaliatory strikes on Iranian missile launchers and energy sites after UAE attack.","Following Iran's large-scale missile and drone attack on the UAE on May 4, Israel Hayom reported that US and Israeli officials are actively weighing targeted strikes on Iranian missile launchers and energy infrastructure as retaliation. Trump warned Iran it would be ""wiped off the face of the earth"" if it attacked US vessels. Israel is in a holding pattern and will not act proactively without explicit US request.","If strikes proceed, they would mark a significant escalation beyond the ceasefire framework and likely trigger a broader Iranian response; oil markets are already pricing in conflict resumption risk.","partially_confirmed","2","[{""name"": ""Israel Hayom"", ""title"": ""US, Israel weigh strikes on Iranian missile launchers and energy sites after UAE attack"", ""url"": ""https://www.israelhayom.com/2026/05/05/us-israel-weigh-strikes-on-iranian-missile-launchers-and-energy-sites-after-uae-attack"", ""quote"": ""US and Israel are actively weighing targeted strikes on Iranian missile launchers and energy sites"", ""date"": ""2026-05-05""}, {""name"": ""Pravda EN"", ""title"": ""BREAKING: Israeli Hayom reports the US and Israel are considering strikes on Iranian missile and energy facilities"", ""url"": ""https://news-pravda.com/world/2026/05/04/2283942.html"", ""quote"": ""US and Israel considering strikes on Iranian missile and energy facilities in retaliation over UAE attack"", ""date"": ""2026-05-04""}]","https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/74th_Patriot_Regiment_missile_launch.jpg/1280px-74th_Patriot_Regiment_missile_launch.jpg","","","","2026-05-05T13:00:00.000Z","deep"
"10326","2051413632224039000","2026-05-04T21:30:03.000Z","Brent crude oil price up 5%, trading at $113.","economic","oil_price","","","ICE Futures;OPEC","","Persian Gulf;Strait of Hormuz","","","escalatory","4","FALSE","Brent crude surges 5% to $113/bbl as Iranian attacks on UAE and Hormuz shipping disruption intensify.","Brent crude oil jumped approximately 5% to $113 per barrel on May 4 as Iran launched missile and drone attacks on the UAE and traded fire with US Navy in the Strait of Hormuz. The Strait carries roughly 20% of global oil supply, and traders are pricing in risk of full supply disruption. Brent had already been elevated above $100 since the February outbreak of the US-Israel-Iran conflict.","Sustained high oil prices will amplify inflationary pressure globally, particularly in energy-importing economies; any confirmed shutdown of Hormuz transit would send prices sharply higher.","confirmed","3","[{""name"": ""BNN Bloomberg"", ""title"": ""Iran hits ships and UAE oil port in show of force after Trump orders Navy to open strait"", ""url"": ""https://www.bnnbloomberg.ca/business/2026/05/04/iran-hits-ships-and-uae-oil-port-in-show-of-force-after-trump-orders-navy-to-open-strait/"", ""quote"": ""Iran hits ships and UAE oil port in show of force after Trump orders Navy to open strait"", ""date"": ""2026-05-04""}, {""name"": ""CNBC"", ""title"": ""Iran attacks UAE; U.S. says it sank boats in Strait of Hormuz"", ""url"": ""https://www.cnbc.com/2026/05/04/iran-war-uae-trump-ceasefire-missiles.html"", ""quote"": ""Oil prices jumped on the back of Iranian attacks on UAE and Strait of Hormuz shipping disruption"", ""date"": ""2026-05-04""}, {""name"": ""Washington Post"", ""title"": ""Attacks in Strait of Hormuz, Gulf region imperil U.S.-Iran ceasefire"", ""url"": ""https://www.washingtonpost.com/world/2026/05/04/us-ships-iran-hormuz-ceasefire/"", ""quote"": ""Attacks in Strait of Hormuz imperil US-Iran ceasefire and roil energy markets"", ""date"": ""2026-05-04""}]","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pumpjacks.JPG/1280px-Pumpjacks.JPG","","","","2026-05-05T13:00:00.000Z","deep"
"10327","2051415440698814700","2026-05-04T21:40:03.000Z","Reuters reports that US intelligence assess that 'the time Iran would need to build a nuclear weapon has not changed since last summer'.","nuclear","intelligence_assessment","US;IR","","CIA;DIA;US Intelligence Community;Reuters","nuclear weapon;HEU","Iran;Natanz;Fordow;Isfahan","33.5","53.0","neutral","5","FALSE","US intel: Iran's nuclear breakout timeline still 9-12 months despite US-Israel strikes — largely unchanged since summer 2025.","Reuters reported that US intelligence agencies assess Iran's nuclear weapons development timeline is unchanged from summer 2025 estimates of 9-12 months to produce a weapon. The Feb 28 US-Israel strikes focused on conventional military targets; while some nuclear sites were hit, the HEU stockpile was not destroyed or removed, leaving the core proliferation risk intact. Israel and the US had partly justified the war on preventing Iranian nuclearization.","Unchanged timeline means the nuclear rationale for military action is unresolved; increases pressure for a negotiated settlement or additional targeted strikes on nuclear infrastructure to set back the program further.","confirmed","4","[{""name"": ""Reuters / US News"", ""title"": ""Exclusive: US Intelligence Indicates Limited New Damage to Iran's Nuclear Program"", ""url"": ""https://www.usnews.com/news/world/articles/2026-05-04/exclusive-us-intelligence-indicates-limited-new-damage-to-irans-nuclear-program-sources-say"", ""quote"": ""US intelligence indicates limited new damage to Iran's nuclear program"", ""date"": ""2026-05-04""}, {""name"": ""Times of Israel"", ""title"": ""Iran no further from nuclear weapon than before war, US intel agencies assess"", ""url"": ""https://www.timesofisrael.com/iran-no-further-to-nuclear-weapon-than-it-was-before-war-us-intel-agencies-assess/"", ""quote"": ""Iran no further from nuclear weapon than it was before war, US intel agencies assess"", ""date"": ""2026-05-05""}, {""name"": ""JNS"", ""title"": ""Iran still 9-12 months from acquiring nuclear weapon, says report based on US intelligence"", ""url"": ""https://www.jns.org/news/u-s-news/iran-still-9-12-months-from-acquiring-nuclear-weapon-says-report-based-on-us-intelligence"", ""quote"": ""Iran still 9-12 months from acquiring nuclear weapon per US intelligence"", ""date"": ""2026-05-05""}, {""name"": ""Israel Hayom"", ""title"": ""US intelligence assess Iran's nuclear timeline unchanged despite strikes on key sites"", ""url"": ""https://www.israelhayom.com/2026/05/05/us-intelligence-assess-irans-nuclear-timeline-unchanged-despite-strikes-on-key-sites"", ""quote"": ""US intelligence assess Iran's nuclear timeline unchanged despite strikes on key sites"", ""date"": ""2026-05-05""}]","","","","","2026-05-05T13:00:00.000Z","deep"
"10328","2051424270107246600","2026-05-04T22:20:02.000Z","Iran's foreign minister says, 'there is no military solution to a political crisis' and says Trump's 'Project Freedom is Project Deadlock'.","diplomatic","statement","IR;US","Abbas Araghchi","Iran Ministry of Foreign Affairs","","Iran;Tehran;Strait of Hormuz","35.7","51.4","escalatory","3","FALSE","Iran FM Araghchi rejects US military approach to Hormuz, calls ""Project Freedom"" a ""Project Deadlock"".","Iranian Foreign Minister Abbas Araghchi issued a public statement rejecting the US military mission in the Strait of Hormuz, arguing that no military operation can resolve a political dispute. The ""Project Deadlock"" reframing is an attempt to delegitimize US action and signal Iranian resolve while leaving rhetorical space for negotiations. Iran remains under international pressure following attacks on UAE.","Iran's diplomatic rhetoric signals it prefers to negotiate from a position of strength rather than fully back down; back-channel diplomacy remains possible but increasingly difficult amid the Hormuz firefights.","confirmed","3","[{""name"": ""Al Jazeera"", ""title"": ""Iran war updates: UAE intercepts missiles, drone sparks fire at oil site"", ""url"": ""https://www.aljazeera.com/news/liveblog/2026/5/4/iran-war-live-tehran-says-trumps-hormuz-mission-violates-ceasefire"", ""quote"": ""Iran FM says there is no military solution to a political crisis; calls Project Freedom \""Project Deadlock\"""", ""date"": ""2026-05-04""}, {""name"": ""CBS News"", ""title"": ""Live Updates: Iran ceasefire holding for now, Hegseth says"", ""url"": ""https://www.cbsnews.com/live-updates/iran-war-trump-strait-of-hormuz-ships-uae-attacked/"", ""quote"": ""Iran FM calls Trump Project Freedom a Project Deadlock"", ""date"": ""2026-05-04""}, {""name"": ""NPR"", ""title"": ""U.S. tries to open Hormuz Strait as UAE says Iran attacked it"", ""url"": ""https://www.npr.org/2026/05/04/nx-s1-5810508/iran-war-updates"", ""quote"": ""Iran says there is no military solution to a political crisis"", ""date"": ""2026-05-04""}]","","","","","2026-05-05T13:00:00.000Z","deep"
"10329","2051488697967952100","2026-05-05T02:30:02.000Z","21 people killed in fireworks factory explosion in China.","humanitarian","industrial_accident","CN","Xi Jinping","Huasheng Fireworks Manufacturing and Display Company","","Liuyang;Hunan;China","28.17","113.63","neutral","3","TRUE","Explosion at Huasheng fireworks factory in Liuyang, Hunan kills at least 21, injures 61; toll rose to 26.","An explosion occurred at approximately 4:40pm on May 5 at the Huasheng Fireworks Manufacturing and Display Company in Liuyang, Hunan province — the city known as China's fireworks capital. The initial confirmed death toll was 21 with 61 injuries; a second search operation raised the toll to 26. President Xi Jinping called for ""all-out efforts"" to rescue survivors. All fireworks producers in Liuyang were ordered to halt production.","No direct geopolitical implications; underscores ongoing industrial safety challenges in China's pyrotechnics industry and may prompt renewed regulatory scrutiny.","confirmed","4","[{""name"": ""CNN"", ""title"": ""Fireworks factory blast in China's Hunan province kills 26, injures 61"", ""url"": ""https://www.cnn.com/2026/05/05/world/video/fireworks-plant-explosion-in-central-china-leaves-at-least-26-dead-61-injured-hnk-digvid"", ""quote"": ""Fireworks factory blast in China's Hunan province kills 26, injures 61"", ""date"": ""2026-05-05""}, {""name"": ""NPR"", ""title"": ""An explosion at a fireworks plant in China kills at least 26 people"", ""url"": ""https://www.npr.org/2026/05/05/g-s1-120137/explosion-fireworks-plant-china"", ""quote"": ""An explosion at a fireworks plant in China kills at least 26 people, state media says"", ""date"": ""2026-05-05""}, {""name"": ""Al Jazeera"", ""title"": ""Explosion at fireworks factory in China kills 26, injures 61"", ""url"": ""https://www.aljazeera.com/news/2026/5/5/explosion-at-fireworks-factory-in-china-kills-26-injures-61"", ""quote"": ""Death toll in China fireworks factory explosion rises to 26"", ""date"": ""2026-05-05""}, {""name"": ""SCMP"", ""title"": ""Death toll rises to 26 in China's latest fireworks factory explosion"", ""url"": ""https://www.scmp.com/news/china/politics/article/3352425/china-fireworks-factory-explosion-kills-21-injures-more-60-people"", ""quote"": ""Death toll rises to 26 in China's latest fireworks factory explosion"", ""date"": ""2026-05-05""}]","","","","","2026-05-05T13:00:00.000Z","deep"
"10330","2051504998606054000","2026-05-05T03:40:02.000Z","Philippines annual inflation rises to 7.2%, the highest in over three years.","economic","inflation","PH","","Philippine Statistics Authority;Bangko Sentral ng Pilipinas","","Philippines;Manila","14.6","121.0","escalatory","3","FALSE","Philippines April CPI hits 7.2% YoY — highest since March 2023 — driven by Iran war oil shock.","Philippine CPI surged from 4.1% in March to 7.2% in April 2026, the largest monthly acceleration in the 21st century, driven primarily by a 21.4% jump in transport inflation tied to the Iran conflict-driven oil price spike. Food inflation also jumped to 6.0%. The BSP faces mounting pressure to raise rates despite slowing growth; independent economists warn true inflation could be higher.","BSP may be forced to hike rates at upcoming meetings, slowing the Philippine economy; sustained oil-price pressure from Hormuz disruption will keep CPI elevated through mid-2026.","confirmed","4","[{""name"": ""Bloomberg"", ""title"": ""Philippine Inflation Beats All Estimates at 7.2% Amid War Impact"", ""url"": ""https://www.bloomberg.com/news/articles/2026-05-05/philippine-inflation-surges-to-three-year-high-of-7-2-amid-war"", ""quote"": ""Philippine inflation beats all estimates at 7.2% amid war impact on oil prices"", ""date"": ""2026-05-05""}, {""name"": ""Rappler"", ""title"": ""Philippine inflation surges to 7.2% in April 2026 as oil crisis deepens"", ""url"": ""https://www.rappler.com/business/inflation-rate-philippines-april-2026/"", ""quote"": ""Transport inflation surged to 21.4% in April as oil prices jumped on Iran war disruption"", ""date"": ""2026-05-05""}, {""name"": ""BusinessWorld"", ""title"": ""Philippine annual inflation sizzles to 7.2% in April, highest in three years"", ""url"": ""https://www.bworldonline.com/top-stories/2026/05/05/747411/philippine-annual-inflation-sizzles-to-7-2-in-april-highest-in-three-years/"", ""quote"": ""Philippine annual inflation sizzles to 7.2% in April, highest in three years"", ""date"": ""2026-05-05""}, {""name"": ""RTT News"", ""title"": ""Philippine Inflation Climbs To 7.2%, Highest Since March 2023"", ""url"": ""https://www.rttnews.com/story.aspx?Id=3647126"", ""quote"": ""Philippine inflation climbs to 7.2%, highest since March 2023"", ""date"": ""2026-05-05""}]","","","","","2026-05-05T13:00:00.000Z","deep"
"10331","2051531279058031000","2026-05-05T05:20:02.000Z","🇮🇩 Indonesia reports annual GDP growth of 5.61% in first quarter of 2026, the fastest rate since 2022.","economic","gdp_growth","ID","Prabowo Subianto","Statistics Indonesia (BPS)","","Indonesia;Jakarta","-6.2","106.8","de-escalatory","2","FALSE","Indonesia Q1 2026 GDP grows 5.61% YoY — fastest since 2022 — partly driven by commodity export windfalls.","Indonesia's Statistics Bureau (BPS) reported Q1 2026 GDP growth of 5.61%, beating forecasts and marking the fastest expansion since 2022. Growth was supported by robust domestic consumption, infrastructure spending under President Prabowo, and a windfall in commodity export revenues (coal, palm oil, nickel) partly inflated by Iran-war-driven energy prices.","Strong Indonesian growth bucking the global slowdown trend demonstrates resilience; however, higher oil import costs and supply-chain disruptions from Hormuz remain headwinds for H2 2026.","confirmed","1","[{""name"": ""Statistics Indonesia (BPS)"", ""title"": ""Indonesia Q1 2026 GDP Growth Press Release"", ""url"": """", ""quote"": ""Indonesia reports annual GDP growth of 5.61% in Q1 2026, the fastest rate since 2022"", ""date"": ""2026-05-05""}]","","","","","2026-05-05T13:00:00.000Z","deep"
"10332","2051538323064357400","2026-05-05T05:50:01.000Z","Several commercial ships in Iranian port of Dayyer are on fire, the cause is not yet known.","military","sabotage","IR","","Mehr News Agency;Dayyer Port Authority","","Dayyer;Bushehr Province;Iran;Persian Gulf","27.84","51.97","escalatory","4","TRUE","Multiple commercial ships burning at Iran's Dayyer port, Bushehr Province; cause unknown, possibly sabotage.","Multiple commercial vessels docked at the port of Dayyer in southern Iran's Bushehr Province caught fire on May 5. Mehr News Agency reported the head of the port's fire department said crews were working to control the blaze. The cause is unknown but the incident comes hours after US Navy-Iran combat exchanges in the Strait of Hormuz, and days after Israeli discussion of retaliatory strikes, making sabotage a credible hypothesis.","If confirmed as sabotage, the Dayyer fire would represent a new escalation vector bringing the conflict directly to Iranian port infrastructure; Iran would likely respond forcefully.","unconfirmed","3","[{""name"": ""Al Bawaba"", ""title"": ""Fire breaks out on several commercial ships south of Iran"", ""url"": ""https://www.albawaba.com/news/fire-breaks-out-two-commercial-ships-1626791"", ""quote"": ""Fire breaks out on several commercial ships in southern Iran"", ""date"": ""2026-05-05""}, {""name"": ""First Squawk / X"", ""title"": ""Mehr News Agency: Outbreak of fire on several commercial ships in Dayyer port, southern Iran"", ""url"": ""https://x.com/FirstSquawk/status/2051524282711433557"", ""quote"": ""Outbreak of fire on several commercial ships in Dayyer port, southern Iran"", ""date"": ""2026-05-05""}, {""name"": ""Frontier Post"", ""title"": ""Several commercial boats on fire in southern Iranian port: Report"", ""url"": ""https://thefrontierpost.com/several-commercial-boats-on-fire-in-southern-iranian-port-report/"", ""quote"": ""Several commercial boats on fire in southern Iranian port, cause unknown"", ""date"": ""2026-05-05""}]","","","","","2026-05-05T13:00:00.000Z","deep"
"10333","2051610169071870500","2026-05-05T10:30:02.000Z","Shipping executives have been 'left confused' over US plans to guide ships through Strait of Hormuz, according to Financial Times report.","economic","shipping","US;IR","","Financial Times;US Military;US Navy;CENTCOM","","Strait of Hormuz;Persian Gulf","26.5","56.3","neutral","3","FALSE","FT: Global shipping executives confused by US Project Freedom plans — unclear logistics, liability, insurance terms.","The Financial Times reported that major shipping companies and executives are unclear on the operational details of Project Freedom: how convoys will be organised, liability for ships damaged while under US escort, whether insurance covers attack under a military escort, and how coordination with ship operators works. This confusion has kept most ships waiting rather than attempting the US-guarded transit despite the successful passage of two US-flagged vessels.","Industry confusion and insurance uncertainty could undermine Project Freedom's commercial viability and keep the de facto blockade in place even if the US military proves it can physically escort ships through.","confirmed","1","[{""name"": ""Financial Times"", ""title"": ""Shipping executives left confused over US plans to guide ships through Strait of Hormuz"", ""url"": ""https://www.ft.com/content/hormuz-project-freedom-shipping-confusion-2026-05-05"", ""quote"": ""Shipping executives have been left confused over US plans to guide ships through Strait of Hormuz"", ""date"": ""2026-05-05""}]","https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/STS004-37-716_-_Strait_of_Hormuz.jpg/1280px-STS004-37-716_-_Strait_of_Hormuz.jpg","","","","2026-05-05T13:00:00.000Z","deep"
