"created_at","full_text","categories","countries","operations"
"2025-03-23 12:20:02","Reports of US strikes on Sanaa, the Houthi-controlled capital of Yemen.","military_operations","YE","Houthi / Proxies"
"2025-03-22 13:10:02","Reports of new US strikes on Yemen","military_operations","YE",""
"2025-03-22 11:20:01","Second wave of Israeli strikes on Hezbollah targets in southern Lebanon","military_operations","IL;LB",""
"2025-03-22 03:20:05","Israeli military carries out strikes on Hezbollah targets in southern Lebanon","military_operations","IL;LB",""
"2025-03-21 14:50:04","The US is deploying a second aircraft carrier to the Middle East","military_operations","",""
"2025-03-21 14:50:04","Israeli strikes on military airport in central Syria","military_operations","IL;SY",""
"2025-03-21 13:50:02","Israeli military neutralizes ballistic missile fired from Yemen's Houthis","military_operations","IL;YE","Houthi / Proxies"
"2025-03-21 12:20:03","Artist rendering of the new US F-47 sixth-generation fighter jet","military_operations","",""
"2025-03-21 11:40:03","Fox News reports President Trump is 'open to the idea' of selling F-35 jets to Turkey if the Russia-made S-400 system is made inoperable.","military_operations","RU;TR",""
"2025-03-21 10:40:02","Trump and Secretary of Defense Pete Hegseth have awarded Boeing a $20 billion contact to develop and produce a sixth-generation fighter jet","military_operations","",""
"2025-03-21 10:30:04","Israeli military says it killed the head of Hamas military intelligence in southern Gaza","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-20 18:50:01","The New York Times reports that the Pentagon is set to brief Elon Musk on the US military’s plan for any war that might break out with China","military_operations","CN;US",""
"2025-03-20 17:20:05","Bloomberg reports that NATO will ask Europe and Canada for 30% increase in military capacity","military_operations","",""
"2025-03-20 10:40:02","Houthis launch ballistic missile, warning sirens sound in Jerusalem","military_operations","YE","Houthi / Proxies"
"2025-03-20 01:20:07","Israel's military says it has started ground operations in central and southern Gaza","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-20 01:10:04","Reuters reports Gaza health official saying at least 70 people were killed in Israeli strikes today","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-19 16:00:03","France's president Macron condemns resumption of Israeli strikes on Gaza during call with Saudi Crown Prince","military_operations","IL;PS;SA","Op. Swords of Iron"
"2025-03-19 11:50:02","US airstrikes on Houthi missile platforms, weapons warehouses across parts of Yemen","military_operations","YE","Houthi / Proxies"
"2025-03-18 17:30:02","Federal judge blocks President Trump's executive order banning transgender people from military service.","military_operations","",""
"2025-03-18 15:40:03","Renewed US strikes on targets in Yemen","military_operations","YE",""
"2025-03-18 00:50:01","The Wall Street Journal reports that President Trump 'gave Israel the green light to restart attacks on Hamas'","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-18 00:40:03","Israel's military has named its operation in Gaza 'Strength and Sword'","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-18 00:20:02","Israeli military issues evacuation order to residents in the northern Gaza Strip","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-17 23:50:02","Israeli Defense Minister Katz says the military will strike with 'unprecedented force' and the 'gates of hell will open' if hostages are not released","military_operations;diplomacy_negotiations","IL","Op. Swords of Iron"
"2025-03-17 22:30:02","Hamas-run Gaza health ministry says over 300 people have been killed in Israeli airstrikes today","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-17 21:50:02","Hamas-run Gaza health ministry says over 250 people have been killed in Israeli airstrikes today","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-17 21:30:04","Netanyahu says Israel will act against Hamas with increased military force","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-17 20:00:02","Hamas-run Gaza health ministry says 131 people have been killed in Israeli airstrikes today","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-17 20:00:02","Hamas-run Gaza health ministry says over 200 people have been killed in Israeli airstrikes today","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-17 18:00:04","Gaza Civil Defense says at least 15 people have been killed in strikes so far","military_operations","PS","Op. Swords of Iron"
"2025-03-17 17:50:01","Israel-Hamas ceasefire has collapsed","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-03-17 17:30:02","Series of wide-ranging strikes across Gaza","military_operations","PS","Op. Swords of Iron"
"2025-03-17 17:30:02","Israeli Prime Minister's office says the military will resume operations against Hamas","military_operations","IL;PS","Op. Swords of Iron"
"2025-03-17 14:30:03","Powerful blasts heard in Yemen's capital amid US strikes on pro-Iran Houthi targets","military_operations","IR;YE","Houthi / Proxies"
"2025-03-17 14:20:03","Iraqi foreign minister says messages have been sent indicating that Israel intends to launch a series of strikes against Iraq","military_operations","IL;IQ",""
"2025-03-17 11:30:03","President Trump says every shot fired by the Houthis will be looked upon as being fired from Iran","military_operations","IR;YE","Houthi / Proxies"
"2025-03-17 11:20:02","Israeli strikes on targets in southern Syria","military_operations","IL;SY",""
"2025-03-16 16:00:02","Renewed US strikes on Houthi targets in Yemen","military_operations","YE","Houthi / Proxies"
"2025-03-16 13:40:02","Syria's defense ministry says Hezbollah killed three soldiers","military_operations","LB;SY",""
"2025-03-16 11:20:02","US Defense Secretary Pete Hegseth says, 'the minute the Houthis say we'll stop shooting at your ships, we'll stop shooting at your drones, this campaign will end, but until then it will be unrelenting'.","military_operations","YE","Houthi / Proxies"
"2025-03-15 16:00:03","US military says its strikes against Houthis are ongoing","military_operations","US;YE","Houthi / Proxies"
"2025-03-15 11:50:03","US officials describe strikes on pro-Iran Houthis in Yemen as a warning signal to Iran","military_operations","IR;US;YE","Houthi / Proxies"
"2025-03-15 11:40:02","President Trump ordered strikes on sites belonging to pro-Iran Houthis in Yemen, including radars, missile systems and drone sites.","military_operations","IR;YE","Houthi / Proxies"
"2025-03-15 11:40:02","The US military is targeting dozens of sites belonging to the Houthis in large-scale strike campaign","military_operations","US;YE","Houthi / Proxies"
"2025-03-15 11:40:02","Trump posts about strikes against the Houthis","military_operations","YE","Houthi / Proxies"
"2025-03-15 11:20:03","Reports of an attack on Houthi target in Sanaa, Yemen","military_operations","YE","Houthi / Proxies"
"2025-03-15 11:20:02","CBC news reports that Canada is 'actively looking' for alternatives to the US-built F-35 fighter jet, amid a 'bruising political fight with the Trump administration'","military_operations","",""
"2025-03-15 11:20:02","The United States conducted strikes on Houthi targets in Yemen","military_operations","US;YE","Houthi / Proxies"
"2025-03-13 19:10:02","Politico reports that Portugal's defense minister has ruled out buying the F-35 fighter jet due to issues relating to 'the recent position of the United States' and concerns the US could 'bring limitations to use, maintenance, components, and everything that has to do with ensuring that aircraft will be operational'","military_operations","US",""
"2025-03-13 18:10:02","Reuters reports that Tesla has warned it and other exporters are 'exposed to retaliatory tariffs' that could be set up in response to President Trump's tariffs","military_operations","",""
"2025-03-13 12:20:02","NBC News reports the White House has directed the military to draw up options for increasing troop presence in Panama to achieve Trump’s goal of 'reclaiming' the Panama Canal","military_operations","",""
"2025-03-13 04:30:04","Israeli strikes in Damascus","military_operations","IL;SY",""
"2025-03-13 04:30:04","Reports Israeli airstrike hit Palestinian target in Damascus","military_operations","IL;PS;SY",""
"2025-03-13 01:40:04","British, French and Turkish military chiefs of staff are meeting in Paris in discussions over European security","military_operations","TR",""
"2025-03-12 12:10:03","Putin visits troops in Kursk region","military_operations","RU",""
"2025-03-11 11:10:03","US has resumed military aid and intelligence sharing with Ukraine","military_operations","UA","Russia-Ukraine War"
"2025-03-10 20:10:01","Reports of large Ukrainian drone attack on Moscow, with 58 drones destroyed by air defenses so far.","military_operations","RU;UA","Russia-Ukraine War"
"2025-03-10 11:50:02","Israeli airstrikes in southern Syria targeting military sites and installations of the former Assad regime","military_operations","IL;SY",""
"2025-03-09 19:10:03","Reports that pro-Assad forces have conducted an attack in the Mazzeh neighborhood of Damascus","military_operations","SY",""
"2025-03-09 11:50:02","Russia's military has recaptured three more settlements in its western Kursk region from Ukrainian forces","military_operations","RU;UA","Russia-Ukraine War"
"2025-03-07 12:10:02","Israel says it is striking Hezbollah arms caches and rocket launchers in southern Lebanon","military_operations","IL;LB",""
"2025-03-07 11:50:02","Reports of Israeli airstrikes on southern Lebanon","military_operations","IL;LB",""
"2025-03-07 10:50:02","The Telegraph reports that the Trump Administration is considering redeploying 35,000 troops from Germany to Eastern Europe","military_operations","",""
"2025-03-06 18:40:03","Saudi Arabia condemns attacks on Syrian security forces by pro-Assad groups","military_operations","SA;SY",""
"2025-03-06 02:20:02","Russia's foreign minister says his country will not tolerate the presence of NATO troops in Ukraine","military_operations","RU;UA","Russia-Ukraine War"
"2025-03-05 14:30:02","President Trump says Hamas must release all hostages immediately or 'there will be hell to pay'","military_operations","PS","Op. Swords of Iron"
"2025-03-05 11:30:04","The Wall Street Journal reports that the Trump administration has suspended military flights for deportations due to high costs","military_operations","",""
"2025-03-05 11:10:03","Deutsche Bank economists call 🇩🇪 Germany's deal to fund investment in the military and infrastructure 'one of the most historic paradigm shifts in German postwar history'","military_operations","DE",""
"2025-03-04 13:40:03","US Secretary of State Marco Rubio designates Yemen's Iran-backed Houthis as a terrorist organization","military_operations","IR;YE","Houthi / Proxies"
"2025-03-04 06:40:02","Mexico set to impose retaliatory tariffs against the US","military_operations","",""
"2025-03-04 02:30:03","China imposes 10-15% retaliatory tariffs against the US","military_operations","CN",""
"2025-03-03 18:40:01","Canada will impose retaliatory tariffs on the United States","military_operations","US",""
"2025-03-03 16:30:07","Do you support the US decision to halt military aid to Ukraine?","military_operations","UA","Russia-Ukraine War"
"2025-03-03 12:10:05","President Trump says he does not think China will 'retaliate too much' to new tariffs","military_operations","CN",""
"2025-03-02 12:30:04","Hamas rejects Israeli request to extend the first phase of ceasefire deal","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-03-01 17:40:05","US Secretary of State Rubio says he is using emergency authorities to expedite delivery of $4 billion in military assistance to Israel","military_operations","IL",""
"2025-03-01 12:10:04","Reports of Israeli airstrikes near Damascus","military_operations","IL;SY",""
"2025-03-01 10:20:02","US to deploy up to 3,000 additional troops to southern border with Mexico","military_operations","",""
"2025-02-28 14:00:03","Reports that Trump is considering ending all ongoing military aid to Ukraine","military_operations","UA","Russia-Ukraine War"
"2025-02-26 14:50:02","Hamas has handed over four bodies to the Red Cross","military_operations","PS","Op. Swords of Iron"
"2025-02-25 22:10:02","France's finance minister says he expects the US to be 'backup' for European troops if there is a ceasefire between Ukraine and Russia","military_operations;diplomacy_negotiations","RU;UA","Russia-Ukraine War"
"2025-02-25 13:40:03","Israeli strikes south of Damascus","military_operations","IL;SY",""
"2025-02-25 07:00:06","🇩🇪 Germany nuclear power plants in operation 2010: 17 2023: 0","military_operations;nuclear","DE",""
"2025-02-24 09:20:04","UN General Assembly vote on resolution condemning Russian invasion of Ukraine, with the US voting against.","military_operations","RU;UA","Russia-Ukraine War"
"2025-02-20 17:40:03","The Financial Times reports that the US is 'opposed to calling Russia the aggressor' in a G7 statement on the anniversary of its invasion of Ukraine","military_operations","RU;UA","Russia-Ukraine War"
"2025-02-20 15:00:03","Israel airstrikes targeting Hezbollah smuggling routes on Syria-Lebanon border","military_operations","IL;LB;SY",""
"2025-02-20 15:00:03","Israeli PM Netanyahu instructs military to carry out operation in West Bank against terrorism hubs","military_operations","IL;PS","Op. Swords of Iron"
"2025-02-20 13:10:03","Israeli PM Netanyahu set to hold security meeting after explosions in 3 empty buses near Tel Aviv","military_operations","IL",""
"2025-02-18 21:10:04","NORAD says it has detected Russian military aircraft operating in the Alaskan Air Defense Identification Zone","military_operations","RU",""
"2025-02-18 11:40:02","NASA says there is a 3.1% chance an asteroid will hit Earth in 2032, making it the highest risk of an asteroid strike ever assessed by the agency.","military_operations","",""
"2025-02-17 14:20:03","Israeli military has withdrawn from southern Lebanon, with the exception of five strategic points.","military_operations","IL;LB",""
"2025-02-16 14:50:04","The Telegraph reports that UK PM Starmer is willing to send troops to Ukraine to enforce peace deal","military_operations;diplomacy_negotiations","UA","Russia-Ukraine War"
"2025-02-16 13:00:03","Germany's Vice Chancellor says the Trump Administration has launched an attack on shared western values","military_operations","",""
"2025-02-15 11:10:01","Israeli military kills one of the leaders of Hezbollah's air unit","military_operations","IL;LB",""
"2025-02-14 13:00:03","The US Army will no longer allow transgender people to join the military","military_operations","US",""
"2025-02-14 12:10:03","UN forces member injured after Hezbollah supporters set fire to a UN vehicle near Beirut airport","military_operations","LB",""
"2025-02-13 15:30:04","President Trump says the US will increase military sales to India and will provide F-35 stealth fighter jets","military_operations","",""
"2025-02-13 12:10:03","President Trump says he spoke to 'Governor Trudeau' and says Canada has 'no military protection'","military_operations","",""
"2025-02-13 11:40:03","President Trump says there is no need for producing and stockpiling new nuclear weapons","military_operations;nuclear","",""
"2025-02-13 11:10:03","USS Harry S. Truman aircraft carrier involved in collision with a merchant vessel in the Mediterranean Sea","military_operations","",""
"2025-02-12 15:30:02","The Wall Street Journal reports that US intelligence agencies have concluded that Israel is 'considering significant strikes on Iranian nuclear sites this year'","military_operations;nuclear","IL;IR",""
"2025-02-12 11:40:03","Israeli media reports that the military is building five new sites in Lebanon which it does not intend to withdraw from","military_operations","IL;LB",""
"2025-02-12 11:30:03","The Financial Times reports, based on a study by IISS, that Russia's military spending last year is equivalent to $462 billion on the basis of purchasing power parity, which 'now outstrips all of Europe's defence budgets combined'.","military_operations","RU",""
"2025-02-11 11:40:04","Hamas says it rejects all plans of displacing the people of Gaza","military_operations","PS","Op. Swords of Iron"
"2025-02-09 12:20:06","Israeli military says is attacked a Hezbollah tunnel that was used to smuggle weapons","military_operations","IL;LB",""
"2025-02-07 21:00:02","US State Department approves military sales worth $7.4 billion to Israel","military_operations","IL",""
"2025-02-06 13:10:02","Israeli strikes on targets inside Lebanon","military_operations","IL;LB",""
"2025-02-05 02:20:03","NBC News reports that the Pentagon is drafting plans to withdraw US troops from Syria","military_operations","SY",""
"2025-02-04 12:10:04","President Trump says Iran is too close to having a nuclear weapon, and that it would be 'obliterated' if it tried to kill him.","military_operations;nuclear","IR",""
"2025-02-04 11:50:04","US State Department approves sale of fast missile craft modernization to Egypt worth $625 million","military_operations","",""
"2025-02-04 10:50:02","The US military has flown illegal immigrants to Guantanamo Bay","military_operations","US",""
"2025-02-04 04:00:05","SCIENCE: Microplastics and nanoplastics are increasingly abundant in brain tissue, according to a postmortem study of brains, raising concerns about heightened risks of heart attacks and strokes, according to research published in Nature Medicine.","military_operations","",""
"2025-02-03 11:10:02","Mexico will send 10,000 troops to the border with the United States to help stop drug trafficking, as President Trump agrees to pause tariffs on Mexico.","military_operations","US",""
"2025-02-02 23:20:03","Panama's president set to end country's involvement with China's Belt and Road initiative, and to facilitate passage of US Navy vessels","military_operations","CN;US",""
"2025-02-01 19:40:04","China says it will take retaliatory measures against President Trump's new tariffs","military_operations","CN",""
"2025-02-01 18:00:03","Canada is set to impose retaliatory tariffs on the United States","military_operations","US",""
"2025-02-01 17:40:03","Mexico announces retaliatory tariffs against the United States","military_operations","US",""
"2025-02-01 11:30:04","President Trump says he has ordered strikes on ISIS targets in Somalia","military_operations","",""
"2025-01-31 18:30:03","NORAD says fighter jets were scrambled from Alaska and Canada after Russian warplanes were spotted in the Arctic region","military_operations","RU","Russia-Ukraine War"
"2025-01-31 15:10:01","Black box from Black Hawk helicopter involved in Washington DC collision has been recovered","military_operations","",""
"2025-01-30 00:50:03","US Figure Skating says that several members of its community were on the plane that collided with a helicopter in Washington DC","military_operations","",""
"2025-01-29 19:50:02","US Army says Black Hawk helicopter which crashed in Washington DC was carrying 3 personnel","military_operations","US",""
"2025-01-29 19:10:03","White House says President Trump has been briefed after passenger jet collided with helicopter over Washington DC","military_operations","",""
"2025-01-29 19:00:04","American Airlines Flight 5342 has collided with a Black Hawk helicopter near Washington DC airport","military_operations","US",""
"2025-01-29 11:00:04","White House says it will cancel student visas of Hamas sympathizers on college campuses","military_operations","PS","Op. Swords of Iron"
"2025-01-28 17:20:03","F-35 has crashed in Alaska","military_operations","",""
"2025-01-28 11:20:03","Politico reports that France has discussed with Denmark the possibility of sending troops to Greenland","military_operations","",""
"2025-01-27 11:10:02","President Trump to sign executive order that will ban transgender people from military service","military_operations","",""
"2025-01-26 14:10:02","Israel-Hezbollah ceasefire agreement extended until 18th of February","military_operations;diplomacy_negotiations","IL;LB",""
"2025-01-25 15:40:03","Trump post about weapons deliveries to Israel","military_operations","IL",""
"2025-01-25 12:50:03","Reports the US has resumed shipment of 2,000-pound bombs to Israel","military_operations","IL",""
"2025-01-25 01:40:02","Four Israeli hostages have been handed over to the Israeli military","military_operations","IL","Op. Swords of Iron"
"2025-01-22 11:20:02","The Pentagon is sending up to 1,500 troops to help secure the US-Mexico border","military_operations","",""
"2025-01-20 09:00:02","🇺🇸 USS GERALD R. FORD - Lead aircraft carrier of its class and the biggest warship ever built. - Cost of $13 billion, making it the most expensive warship in history. - Length of 1,092 ft (333 m) and displacement of 100,000 tonnes. - Powered by two nuclear reactors, with","military_operations;nuclear","US",""
"2025-01-19 15:30:03","Trump says he will direct the construction of a US-version of the iron dome","military_operations","",""
"2025-01-18 23:50:03","Israeli military strikes across parts of the Gaza Strip","military_operations","IL;PS","Op. Swords of Iron"
"2025-01-18 23:10:02","Israeli military spokesman says Hamas has not provided the list of the hostages that are supposed to be released","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-01-18 14:50:02","US strikes on Iran-backed Houthis in Yemen","military_operations","IR;YE","Houthi / Proxies"
"2025-01-17 02:10:04","Israel's security cabinet is convening to approve the ceasefire deal with Hamas","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-01-16 01:10:04","Netanyahu's office says Hamas is creating a last-minute crisis that is delaying the completion of ceasefire deal","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-01-16 01:00:03","Israel accuses Hamas of going back on parts of ceasefire deal","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-01-15 11:00:03","Israel-Hamas ceasefire deal reached, set to take effect on Sunday.","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-01-14 11:30:02","CBS reports that Israel and Hamas have agreed on ceasefire and hostage deal 'in principle'","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-01-13 21:50:03","Israel-Hamas deal is set to be finalized","military_operations","IL;PS","Op. Swords of Iron"
"2025-01-13 12:00:04","Hamas expected to release 33 hostages during first phase of emerging ceasefire agreement","military_operations;diplomacy_negotiations","PS","Op. Swords of Iron"
"2025-01-13 00:40:02","Reports of major progress in Israel-Hamas talks over ceasefire and hostage release deal","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-01-08 05:10:02","🇩🇪 Germany military spending (current prices). 2013: $44.2 billion 2023: $66.8 billion (SIPRI)","military_operations","DE",""
"2025-01-07 11:10:03","President-elect Trump refuses to rule out use of military force to try to take control of the Panama Canal and Greenland and would use 'economic force' to unite the US and Canada.","military_operations","",""
"2025-01-05 18:50:03","The Wall Street Journal reports that Trump has been considering ways to stop Iran from building a nuclear weapon, 'including possible preventive airstrikes'.","military_operations;nuclear","IR",""
"2025-01-05 12:10:03","Hamas approves a list of 34 hostages presented by Israel to be exchanged in a possible ceasefire deal","military_operations;diplomacy_negotiations","IL;PS","Op. Swords of Iron"
"2025-01-04 14:50:05","Alerts in central Israel after missile was fired by Iran-backed Houthis in Yemen","military_operations","IL;IR;YE","Houthi / Proxies"
"2025-01-02 19:00:03","Alerts across central Israel amid likely launch of ballistic missile from Yemen","military_operations","IL;YE",""
"2025-01-02 19:00:03","Israeli military has intercepted ballistic missile fired from Yemen","military_operations","IL;YE",""
"2025-01-02 16:40:02","Reports that a military unit is impeding the arrest of South Korea's impeached president Yoon","military_operations","",""
"2025-01-01 23:40:03","ABC reports that Las Vegas explosion suspect served at the same military base as the terrorist responsible for the attack in New Orleans","military_operations","",""
"2025-01-01 13:10:04","Elon Musk says, following Cybertruck explosion in Las Vegas, that 'the whole Tesla senior team is investigating this matter right now'.","military_operations","",""
"2025-01-01 12:40:01","Cybertruck explosion at the Trump Hotel is being investigated as a possible act of terror","military_operations","",""
"2025-01-01 12:30:03","Wired pipe bombs found in truck used in New Orleans attack","military_operations","",""
"2025-01-01 12:00:03","Police confirm the driver has been killed in Cybertruck explosion at Trump Hotel in Las Vegas","military_operations","",""
"2024-12-27 16:50:01","Israeli military intercepts long-range ballistic missile","military_operations","IL",""
"2024-12-27 12:40:02","Reports that the Biden Administration will send an additional $1.25 billion in military assistance to Ukraine","military_operations","UA","Russia-Ukraine War"
"2024-12-26 13:30:04","Yemen's Iran-backed Houthis threaten to retaliate against Israeli strikes earlier today","military_operations","IL;IR;YE",""
"2024-12-26 13:30:04","Azerbaijani government says plane that crashed in Kazakhstan was hit by Russian surface-to-air missile","military_operations","RU",""
"2024-12-20 19:20:02","14 people injured in attack by Iran-backed Houthis on Tel Aviv","military_operations","IL;IR;YE",""
"2024-12-20 15:00:04","The Financial Times reports that Assad had $250 million in cash airlifted to Moscow over a two-year period as he was 'indebted to the Kremlin for military support and his relatives were secretly buying assets in Russia'","military_operations","RU;SY",""
"2024-12-18 18:20:02","Massive Israeli strikes against Iran-backed Houthis in Yemen","military_operations","IL;IR;YE",""
"2024-12-16 22:30:02","Russian Lt. General Igor Kirillov killed in Moscow bomb blast","military_operations;casualties_humanitarian","RU",""
"2024-12-14 02:40:04","Israeli air force strikes launchers in Lebanon","military_operations","IL;LB",""
"2024-12-10 17:50:03","Taiwan says it has detected 53 Chinese military aircraft and 19 ships around the island over the past 24 hours","military_operations","CN;TW",""
"2024-12-10 04:00:02","Syrian rebel command has ordered fighters to withdraw from cities and has deployed police force","military_operations","SY",""
"2024-12-09 20:40:02","Strong blasts heard in Damascus","military_operations","SY",""
"2024-12-07 18:50:03","Assad's military informed troops that the regime has collapsed","military_operations","SY",""
"2024-12-07 18:40:02","Assad's military leadership orders surrender of remaining soldiers in Damascus","military_operations","SY",""
"2024-12-07 16:30:02","Syrian rebels approach the notorious Sednaya military prison near Damascus","military_operations","SY",""
"2024-12-07 12:50:02","Senior Syrian army general says that top military and security officials in Homs have fled to the coast via helicopters","military_operations","SY",""
"2024-12-07 12:20:01","Syrian military is withdrawing from Homs city","military_operations","SY",""
"2024-12-07 11:30:04","Bloomberg reports Assad has made an offer to the US to 'cut all involvement with Iran-backed militant groups, such as Hezbollah'","military_operations","IR;LB;SY",""
"2024-12-07 11:20:04","Syrian rebels voice willingness to cooperate with the international community over chemical weapons","military_operations","SY",""
"2024-12-07 10:40:04","Reports the Syrian military is retreating from parts of Damascus","military_operations","SY",""
"2024-12-07 04:30:04","Syrian rebels say they are starting operation to encircle Damascus","military_operations","SY",""
"2024-12-06 12:50:01","The Wall Street Journal reports that Assad has 'sought weapons and intelligence help from countries including the U.A.E., Egypt, Jordan and Iraq' but that he has 'so far been refused'","military_operations","IQ;SY",""
"2024-12-05 05:10:02","Syrian rebels capture Hama military airport","military_operations","SY",""
"2024-12-05 04:10:05","Reports that Syrian regime aircraft are departing Hama military airport","military_operations","SY",""
"2024-12-05 01:20:02","Syrian anti-Assad rebels announce start of operation into Hama city","military_operations","SY",""
"2024-12-03 11:10:03","South Korean media reports that military vehicles that were deployed to the National Assembly are now withdrawing","military_operations","",""
"2024-12-03 00:40:03","Reports of US strikes on Iran-backed militia targets in eastern Syria","military_operations","IR;SY",""
"2024-12-02 13:00:03","Canada lists Iran-backed Houthis as a terrorist group","military_operations","IR;YE",""
"2024-12-02 12:50:03","Israeli military strikes border crossings between Syria and Lebanon","military_operations","IL;LB;SY",""
"2024-12-02 11:10:03","Israeli military announces new strikes against Hezbollah in southern Lebanon","military_operations","IL;LB",""
"2024-12-02 10:00:02","Axios reports that the US has told Israel that the ceasefire with Lebanon could unravel, as Israel launched strikes following Hezbollah mortar attack.","military_operations;diplomacy_negotiations","IL;LB",""
"2024-12-02 01:20:05","Syrian rebels have captured air defense system in eastern Aleppo","military_operations","SY",""
"2024-12-01 23:50:04","For the first time, Syrian rebels fly military helicopter captured from Syrian regime forces.","military_operations","SY",""
"2024-12-01 01:10:02","Syrian rebels capture light attack aircraft and helicopter as they overrun military bases in Aleppo province","military_operations","SY",""
"2024-11-29 14:00:03","Turkey-backed Syrian National Army starts operation against Assad's Syrian army","military_operations","SY;TR",""
"2024-11-26 23:15:03","Lebanon's army tells displaced not to return to frontline villages until Israeli troops withdraw","military_operations;casualties_humanitarian","IL;LB",""
"2024-11-26 10:30:02","President Biden to provide remarks on Israel-Hezbollah ceasefire deal at 2:30pm ET","military_operations;diplomacy_negotiations","IL;LB",""
"2024-11-26 10:30:02","Israel security cabinet set to approve ceasefire deal with Hezbollah","military_operations;diplomacy_negotiations","IL;LB",""
"2024-11-26 10:20:02","Israel security cabinet approves ceasefire deal with Hezbollah","military_operations;diplomacy_negotiations","IL;LB",""
"2024-11-25 13:20:02","Israeli military launched airstrikes on the Syria-Lebanon border","military_operations","IL;LB;SY",""
"2024-11-24 15:30:03","Trump planning executive order to remove transgender individuals from US military","military_operations","US",""
"2024-11-24 12:30:02","Israeli military says it has today struck 12 Hezbollah command centers in Beirut's southern suburbs","military_operations","IL;LB",""
"2024-11-22 20:30:03","Reports that a high profile member of Hezbollah was targeted in Israeli strike","military_operations","IL;LB",""
"2024-11-22 18:50:03","Israeli media reporting assassination strike against Hezbollah target","military_operations","IL;LB",""
"2024-11-22 18:15:03","Reports of loud explosions south of Beirut","military_operations","LB",""
"2024-11-20 10:40:03","The Ukrainian military fired British missiles into Russian territory","military_operations","RU;UA","Russia-Ukraine War"
"2024-11-19 10:40:01","Russia says Ukraine has fired US-supplied long range missiles into the country for the first time","military_operations","RU;UA","Russia-Ukraine War"
"2024-11-19 03:05:22","8 killed in stabbing attack at vocational school in eastern China","military_operations;casualties_humanitarian","CN",""
"2024-11-19 03:05:09","President Biden has authorized Ukraine to strike Russia with US-supplied long range missiles","military_operations","RU;UA","Russia-Ukraine War"
"2024-11-19 03:05:08","Putin signs decree allowing broader criteria for the use of nuclear weapons.","military_operations;nuclear","RU",""
"2023-06-30 01:35:05","Macron announces more police will be deployed to control riots, calls on parents to prevent their children from participating and says video games have 'intoxicated' the rioters","military_operations","",""
"2023-06-29 15:00:01","Footage from France reportedly showing looting of police vehicles stocked with weapons.","military_operations","",""
"2023-06-29 12:10:01","CNN reports the Biden administration is strongly considering approving transfer of cluster munition warheads to Ukraine","military_operations;nuclear","UA","Russia-Ukraine War"
"2023-06-29 06:25:01","The Wall Street Journal reports the United States is ""close"" to approving long-range ATACMS missiles to Ukraine","military_operations","UA;US","Russia-Ukraine War"
"2023-06-29 00:20:02","Wagner Group chief Prigozhin declines to sign contracts with Russia's Ministry of Defence and therefore his fighters will not take part in the Ukraine conflict","military_operations","RU;UA","Russia-Ukraine War"
"2023-06-28 10:35:01","Russian general Sergei Surovikin, who was formerly commander of all Russian forces in Ukraine, has been arrested in connection with Wagner rebellion.","military_operations","RU;UA","Russia-Ukraine War"
"2023-06-28 04:05:01","USS Gerald Ford aircraft carrier testing its jet catapult system.","military_operations","",""
"2023-06-28 02:15:00","The Wall Street Journal reports that Wagner Group leader Prigozhin had a plan to capture Russia's Defence Minister and a senior general, but had to launch the plot prematurely after the FSB intelligence agency became aware of it.","military_operations","RU","Russia-Ukraine War"
"2023-06-27 15:15:01","The New York Times reports that US officials say a senior Russian general had 'advance knowledge' of Wagner Group's plans to rebel against Russia's military leadership","military_operations","RU;US","Russia-Ukraine War"
"2023-06-27 10:35:01","Poland's president Duda says presence of Wagner Group in Belarus requires a 'very tough answer from NATO'","military_operations","",""
"2023-06-27 06:40:01","The Pentagon announces $500 million in new military aid for Ukraine","military_operations","UA","Russia-Ukraine War"
"2023-06-27 01:30:00","Putin says the Russian state backed Wagner Group with 86 billion rubles (around $1 billion) between May 2022 and May 2023.","military_operations","RU","Russia-Ukraine War"
